"source_ip","protocol_name","total_packet_forwarded"
"23.66.161.219",TCP,12.0
"59.151.5.6",TCP,12.0
"61.213.187.246",TCP,12.0
"60.199.243.51",TCP,12.0
"104.196.63.196",TCP,12.0
"23.194.142.29",TCP,12.0
"188.165.5.98",TCP,12.0
"149.202.200.33",TCP,12.0
"54.172.179.91",TCP,12.0
"52.84.3.26",TCP,12.0
"52.2.229.30",TCP,12.0
"81.0.212.199",TCP,12.0
"165.254.155.90",TCP,12.0
"178.248.238.6",TCP,12.0
"52.84.134.157",TCP,12.0
"104.70.64.114",TCP,12.0
"87.250.250.90",TCP,12.0
"63.144.176.8",TCP,12.0
"64.156.167.77",TCP,12.0
"14.0.70.136",TCP,12.0
"195.88.55.16",TCP,12.0
"198.211.102.46",TCP,12.0
"87.98.228.78",TCP,12.0
"104.25.14.31",TCP,12.0
"104.20.209.21",TCP,12.0
"82.113.101.132",TCP,12.0
"52.218.16.89",TCP,12.0
"124.17.1.253",TCP,12.0
"140.205.156.223",TCP,12.0
"184.73.252.144",TCP,12.0
"54.173.56.86",TCP,12.0
"23.206.163.241",TCP,12.0
"96.45.49.129",TCP,12.0
"104.25.186.115",TCP,12.0
"52.84.64.33",TCP,12.0
"23.47.24.226",TCP,12.0
"165.254.40.146",TCP,12.0
"198.211.102.79",TCP,12.0
"64.95.32.45",TCP,12.0
"85.114.159.98",TCP,12.0
"23.203.18.112",TCP,12.0
"40.121.220.251",TCP,12.0
"52.20.22.149",TCP,12.0
"65.55.138.112",TCP,12.0
"52.84.136.113",TCP,12.0
"66.102.255.37",TCP,12.0
"88.99.107.163",TCP,12.0
"140.205.172.5",TCP,12.0
"216.52.31.60",TCP,12.0
"66.150.102.76",TCP,12.0
"142.0.198.20",TCP,12.0
"34.197.213.81",TCP,12.0
"66.102.255.35",TCP,12.0
"66.198.178.58",TCP,12.0
"151.101.117.5",TCP,12.0
"52.2.131.164",TCP,12.0
"52.84.140.216",TCP,12.0
"66.211.181.173",TCP,12.0
"169.50.137.241",TCP,12.0
"46.229.145.48",TCP,12.0
"98.158.54.100",TCP,12.0
"183.79.1.73",TCP,12.0
"66.135.211.97",TCP,12.0
"66.235.128.218",TCP,12.0
"54.230.50.138",TCP,12.0
"104.25.231.115",TCP,12.0
"23.50.64.127",TCP,12.0
"54.192.48.49",TCP,12.0
"23.195.252.227",TCP,12.0
"34.198.165.127",TCP,12.0
"52.84.64.196",TCP,12.0
"54.192.48.87",TCP,12.0
"151.101.44.133",TCP,12.0
"67.135.105.24",TCP,12.0
"34.199.117.170",TCP,12.0
"52.2.59.199",TCP,12.0
"67.225.220.126",TCP,12.0
"91.216.147.50",TCP,12.0
"34.200.181.14",TCP,12.0
"104.81.137.30",TCP,12.0
"172.217.11.50",TCP,12.0
"52.39.187.204",TCP,12.0
"129.33.205.80",TCP,12.0
"146.20.128.229",TCP,12.0
"98.138.81.72",TCP,12.0
"107.23.64.48",TCP,12.0
"109.201.130.57",TCP,11.0
"34.204.222.123",TCP,11.0
"23.76.193.115",TCP,11.0
"34.204.229.246",TCP,11.0
"109.232.194.247",TCP,11.0
"23.208.155.136",TCP,11.0
"34.198.75.217",TCP,11.0
"52.72.223.210",TCP,11.0
"52.0.38.200",TCP,11.0
"54.225.109.210",TCP,11.0
"52.86.123.247",TCP,11.0
"54.225.255.135",TCP,11.0
"52.84.26.136",TCP,11.0
"130.211.8.108",TCP,11.0
"107.20.161.4",TCP,11.0
"23.199.172.36",TCP,11.0
"66.235.144.79",TCP,11.0
"23.1.139.43",TCP,11.0
"52.23.3.197",TCP,11.0
"192.243.54.160",TCP,11.0
"35.166.174.241",TCP,11.0
"52.0.182.174",TCP,11.0
"52.9.111.103",TCP,11.0
"104.113.70.113",TCP,11.0
"185.53.11.54",TCP,11.0
"159.203.79.231",UDP,11.0
"75.101.141.254",TCP,11.0
"23.79.209.112",TCP,11.0
"54.243.176.213",TCP,11.0
"54.230.51.46",TCP,11.0
"52.84.26.49",TCP,11.0
"74.125.22.108",TCP,11.0
"104.16.37.47",TCP,11.0
"104.88.19.73",TCP,11.0
"35.190.23.218",TCP,11.0
"52.45.219.8",TCP,11.0
"77.75.78.72",TCP,11.0
"13.56.48.226",TCP,11.0
"107.21.246.115",TCP,11.0
"75.98.93.51",TCP,11.0
"77.88.55.50",TCP,11.0
"151.101.128.65",TCP,11.0
"23.60.134.210",TCP,11.0
"174.35.76.18",TCP,11.0
"54.249.64.21",TCP,11.0
"77.223.136.40",TCP,11.0
"54.192.37.162",TCP,11.0
"23.21.221.213",TCP,11.0
"136.243.13.5",TCP,11.0
"52.52.149.36",TCP,11.0
"172.217.12.169",TCP,11.0
"54.192.37.117",TCP,11.0
"54.225.148.4",TCP,11.0
"23.44.160.217",TCP,11.0
"54.225.163.44",TCP,11.0
"52.54.101.148",TCP,11.0
"34.195.199.85",TCP,11.0
"54.87.174.207",TCP,11.0
"52.79.159.117",TCP,11.0
"52.84.26.206",TCP,11.0
"107.22.220.154",TCP,11.0
"104.16.165.228",TCP,11.0
"172.217.3.112",TCP,11.0
"195.93.42.4",TCP,11.0
"50.17.234.240",TCP,11.0
"63.140.32.136",TCP,11.0
"151.101.193.129",TCP,11.0
"212.48.7.148",TCP,11.0
"54.85.57.190",TCP,11.0
"81.222.128.11",TCP,11.0
"54.192.37.6",TCP,11.0
"52.84.40.174",TCP,11.0
"69.31.76.187",TCP,11.0
"198.22.162.9",TCP,11.0
"50.18.168.195",TCP,11.0
"200.147.166.107",TCP,11.0
"54.87.147.5",TCP,11.0
"52.23.150.208",TCP,11.0
"52.202.130.59",TCP,11.0
"66.110.98.203",TCP,11.0
"222.231.50.36",TCP,11.0
"88.99.242.230",TCP,11.0
"182.22.31.252",TCP,11.0
"52.2.160.50",TCP,11.0
"195.234.240.81",TCP,11.0
"52.2.180.200",TCP,11.0
"83.136.83.234",TCP,11.0
"5.153.68.73",TCP,11.0
"52.84.63.34",TCP,11.0
"104.17.28.15",TCP,11.0
"94.31.29.248",TCP,11.0
"5.45.205.233",TCP,11.0
"54.192.48.192",TCP,11.0
"52.84.64.143",TCP,11.0
"34.210.138.185",TCP,11.0
"34.198.48.183",TCP,11.0
"52.4.247.45",TCP,11.0
"52.69.127.11",TCP,11.0
"52.20.152.93",TCP,11.0
"91.236.51.69",TCP,11.0
"140.205.36.37",TCP,11.0
"144.76.67.119",TCP,11.0
"42.156.235.3",TCP,11.0
"104.197.43.56",TCP,11.0
"52.7.235.40",TCP,11.0
"69.194.244.11",TCP,11.0
"52.7.85.172",TCP,11.0
"95.213.11.150",TCP,11.0
"172.217.3.114",TCP,11.0
"52.38.199.186",TCP,11.0
"216.58.209.110",TCP,11.0
"23.63.226.123",TCP,11.0
"52.35.54.251",TCP,11.0
"200.147.67.192",TCP,11.0
"34.205.183.2",TCP,11.0
"104.88.1.160",TCP,11.0
"54.192.48.203",TCP,11.0
"54.210.232.196",TCP,11.0
"1.227.196.21",TCP,11.0
"52.9.93.28",TCP,11.0
"23.21.65.80",TCP,11.0
"104.27.145.38",TCP,11.0
"54.192.49.237",TCP,11.0
"34.224.20.28",TCP,11.0
"52.86.46.163",TCP,11.0
"104.94.230.53",TCP,11.0
"131.117.217.70",TCP,11.0
"52.71.184.177",TCP,11.0
"54.210.145.133",TCP,11.0
"193.203.32.57",TCP,11.0
"23.4.34.199",TCP,11.0
"104.88.21.127",TCP,11.0
"52.72.58.52",TCP,11.0
"52.35.150.202",TCP,11.0
"52.87.26.132",TCP,11.0
"198.8.70.209",TCP,11.0
"34.226.228.77",TCP,11.0
"54.230.51.208",TCP,11.0
"52.73.63.255",TCP,11.0
"35.160.69.63",TCP,11.0
"52.76.1.32",TCP,11.0
"184.72.252.62",TCP,11.0
"210.138.129.74",TCP,11.0
"54.231.72.219",TCP,11.0
"136.243.84.74",TCP,11.0
"74.125.34.176",TCP,11.0
"52.45.111.64",TCP,11.0
"172.217.8.14",TCP,11.0
"54.231.81.72",TCP,11.0
"74.208.255.172",TCP,11.0
"184.30.43.164",TCP,11.0
"194.232.104.109",TCP,11.0
"52.45.62.100",TCP,11.0
"52.84.141.95",TCP,11.0
"27.121.48.201",TCP,11.0
"52.205.164.116",TCP,11.0
"104.31.88.62",TCP,11.0
"23.194.100.109",TCP,11.0
"54.175.113.185",TCP,11.0
"54.243.169.39",TCP,11.0
"104.16.27.35",TCP,11.0
"205.180.87.172",TCP,11.0
"52.0.235.123",TCP,11.0
"194.60.187.230",TCP,11.0
"54.65.236.255",TCP,11.0
"50.23.217.152",TCP,11.0
"162.248.184.27",TCP,11.0
"54.243.44.39",TCP,11.0
"60.199.243.52",TCP,11.0
"52.209.18.204",TCP,11.0
"46.101.239.202",TCP,11.0
"195.142.106.228",TCP,11.0
"118.218.219.181",TCP,11.0
"77.67.51.98",TCP,11.0
"63.238.216.27",TCP,11.0
"130.211.29.114",TCP,11.0
"63.251.210.243",TCP,11.0
"54.192.36.150",TCP,11.0
"54.192.37.114",TCP,11.0
"23.23.213.182",TCP,11.0
"104.17.37.113",TCP,11.0
"23.208.168.203",TCP,11.0
"194.20.6.42",TCP,11.0
"52.44.169.55",TCP,11.0
"185.15.175.135",TCP,11.0
"52.84.26.183",TCP,11.0
"91.211.73.234",TCP,11.0
"52.84.26.33",TCP,11.0
"200.147.67.189",TCP,11.0
"23.208.171.66",TCP,11.0
"107.22.219.96",TCP,11.0
"52.84.26.54",TCP,11.0
"65.55.252.202",TCP,11.0
"54.192.36.50",TCP,11.0
"104.88.34.19",TCP,11.0
"52.0.234.78",TCP,11.0
"54.192.37.194",TCP,11.0
"23.194.108.44",TCP,11.0
"23.208.89.61",TCP,11.0
"52.45.177.121",TCP,11.0
"216.58.217.66",TCP,11.0
"52.84.3.78",TCP,11.0
"52.84.63.162",TCP,11.0
"54.192.37.164",TCP,11.0
"52.84.64.34",TCP,11.0
"60.199.243.53",TCP,11.0
"60.199.243.54",TCP,11.0
"52.84.40.55",TCP,11.0
"107.21.249.145",TCP,11.0
"54.192.48.119",TCP,11.0
"172.217.10.18",TCP,11.0
"91.99.101.241",TCP,11.0
"66.151.25.22",TCP,11.0
"94.75.239.5",TCP,11.0
"52.22.67.152",TCP,11.0
"52.22.92.166",TCP,11.0
"146.88.138.85",TCP,11.0
"54.230.51.105",TCP,10.0
"52.17.193.183",TCP,10.0
"52.205.114.4",TCP,10.0
"52.60.48.24",TCP,10.0
"52.84.143.196",TCP,10.0
"101.102.235.201",TCP,10.0
"104.118.242.135",TCP,10.0
"34.211.158.242",TCP,10.0
"54.192.36.13",TCP,10.0
"151.101.192.134",TCP,10.0
"72.5.205.54",TCP,10.0
"54.209.205.180",TCP,10.0
"52.84.144.121",TCP,10.0
"54.154.249.207",TCP,10.0
"52.84.144.30",TCP,10.0
"101.79.210.226",TCP,10.0
"52.84.145.118",TCP,10.0
"34.196.62.106",TCP,10.0
"13.80.19.74",TCP,10.0
"54.164.100.134",TCP,10.0
"23.76.194.85",TCP,10.0
"54.219.148.161",TCP,10.0
"23.194.109.199",TCP,10.0
"54.223.26.130",TCP,10.0
"23.208.89.8",TCP,10.0
"208.106.251.28",TCP,10.0
"104.16.120.168",TCP,10.0
"34.225.197.241",TCP,10.0
"104.88.90.50",TCP,10.0
"72.5.205.36",TCP,10.0
"74.121.133.205",TCP,10.0
"119.205.194.14",TCP,10.0
"23.207.36.95",TCP,10.0
"72.5.205.46",TCP,10.0
"74.121.138.148",TCP,10.0
"104.28.17.90",TCP,10.0
"104.16.131.65",TCP,10.0
"34.230.154.9",TCP,10.0
"23.194.111.202",TCP,10.0
"52.34.134.65",TCP,10.0
"23.208.94.173",TCP,10.0
"23.217.24.236",TCP,10.0
"178.172.160.17",TCP,10.0
"52.201.45.50",TCP,10.0
"23.194.121.178",TCP,10.0
"199.127.204.189",TCP,10.0
"31.13.66.1",TCP,10.0
"208.215.179.146",TCP,10.0
"104.16.16.15",TCP,10.0
"52.84.136.247",TCP,10.0
"54.192.36.227",TCP,10.0
"23.60.72.33",TCP,10.0
"104.16.16.221",TCP,10.0
"184.84.138.139",TCP,10.0
"34.204.19.14",TCP,10.0
"23.61.192.70",TCP,10.0
"74.217.63.22",TCP,10.0
"50.19.123.164",TCP,10.0
"74.217.63.32",TCP,10.0
"208.77.22.107",TCP,10.0
"54.241.152.204",TCP,10.0
"129.33.138.31",TCP,10.0
"104.95.86.89",TCP,10.0
"23.194.181.63",TCP,10.0
"178.249.97.70",TCP,10.0
"35.185.46.136",TCP,10.0
"23.21.185.100",TCP,10.0
"52.84.143.20",TCP,10.0
"23.21.240.128",TCP,10.0
"165.254.34.231",TCP,10.0
"52.84.26.62",TCP,10.0
"74.217.81.211",TCP,10.0
"23.195.94.165",TCP,10.0
"23.194.182.34",TCP,10.0
"52.5.10.168",TCP,10.0
"151.101.1.170",TCP,10.0
"54.192.36.78",TCP,10.0
"35.190.130.78",TCP,10.0
"52.216.224.0",TCP,10.0
"13.59.110.206",TCP,10.0
"54.245.89.23",TCP,10.0
"23.208.152.174",TCP,10.0
"136.147.96.35",TCP,10.0
"23.208.159.114",TCP,10.0
"54.64.120.54",TCP,10.0
"52.209.187.25",TCP,10.0
"218.76.93.88",TCP,10.0
"54.244.120.178",TCP,10.0
"185.6.76.30",TCP,10.0
"52.84.26.13",TCP,10.0
"54.192.37.168",TCP,10.0
"131.253.61.66",TCP,10.0
"37.220.30.11",TCP,10.0
"169.54.129.33",TCP,10.0
"23.21.85.250",TCP,10.0
"54.249.249.163",TCP,10.0
"104.17.127.32",TCP,10.0
"37.209.241.118",TCP,10.0
"52.193.250.72",TCP,10.0
"50.56.53.173",TCP,10.0
"104.17.40.113",TCP,10.0
"54.192.36.215",TCP,10.0
"52.52.71.203",TCP,10.0
"23.194.97.232",TCP,10.0
"104.88.35.233",TCP,10.0
"209.48.71.99",TCP,10.0
"185.73.193.8",TCP,10.0
"52.44.58.79",TCP,10.0
"172.217.26.46",TCP,10.0
"23.194.108.29",TCP,10.0
"23.194.140.32",TCP,10.0
"54.76.120.224",TCP,10.0
"54.86.159.215",TCP,10.0
"169.54.178.215",TCP,10.0
"104.192.110.216",TCP,10.0
"54.83.194.68",TCP,10.0
"34.195.39.141",TCP,10.0
"136.243.33.140",TCP,10.0
"162.248.16.34",TCP,10.0
"54.86.197.253",TCP,10.0
"164.132.124.133",TCP,10.0
"52.84.32.122",TCP,10.0
"52.216.80.104",TCP,10.0
"23.194.109.187",TCP,10.0
"54.192.39.89",TCP,10.0
"52.84.33.243",TCP,10.0
"23.194.140.87",TCP,10.0
"188.132.225.11",TCP,10.0
"34.208.111.150",TCP,10.0
"205.251.251.224",TCP,10.0
"104.199.43.155",TCP,10.0
"104.88.71.38",TCP,10.0
"23.201.36.26",TCP,10.0
"104.88.72.226",TCP,10.0
"64.30.228.84",TCP,10.0
"54.192.37.190",TCP,10.0
"52.20.116.64",TCP,10.0
"61.154.126.90",TCP,10.0
"182.22.65.139",TCP,10.0
"2.23.105.132",TCP,10.0
"34.196.28.180",TCP,10.0
"38.69.238.91",TCP,10.0
"209.48.71.169",TCP,10.0
"107.20.181.53",TCP,10.0
"52.218.48.76",TCP,10.0
"104.23.141.18",TCP,10.0
"52.20.233.156",TCP,10.0
"87.250.247.181",TCP,10.0
"34.197.150.154",TCP,10.0
"63.144.176.82",TCP,10.0
"165.254.94.83",TCP,10.0
"195.209.111.13",TCP,10.0
"65.55.242.254",TCP,10.0
"52.84.5.22",TCP,10.0
"116.62.77.187",TCP,10.0
"192.0.72.18",TCP,10.0
"104.20.55.219",TCP,10.0
"195.54.48.228",TCP,10.0
"23.36.33.173",TCP,10.0
"54.192.39.112",TCP,10.0
"34.224.148.80",TCP,10.0
"52.84.62.155",TCP,10.0
"198.232.125.3",TCP,10.0
"64.188.48.66",TCP,10.0
"209.85.235.94",TCP,10.0
"23.21.200.21",TCP,10.0
"52.22.48.20",TCP,10.0
"146.185.142.91",TCP,10.0
"52.86.47.42",TCP,10.0
"52.216.82.240",TCP,10.0
"23.208.217.34",TCP,10.0
"172.217.10.146",TCP,10.0
"146.20.128.210",TCP,10.0
"23.198.160.155",TCP,10.0
"66.235.155.61",TCP,10.0
"200.6.27.17",TCP,10.0
"52.9.199.68",TCP,10.0
"54.192.48.116",TCP,10.0
"67.217.177.94",TCP,10.0
"216.98.48.99",TCP,10.0
"23.203.84.217",TCP,10.0
"91.215.103.65",TCP,10.0
"184.84.243.233",TCP,10.0
"23.21.88.241",TCP,10.0
"68.178.177.8",TCP,10.0
"54.192.48.187",TCP,10.0
"184.84.243.234",TCP,10.0
"46.137.164.87",TCP,10.0
"185.11.128.206",TCP,10.0
"54.192.48.21",TCP,10.0
"104.25.232.115",TCP,10.0
"52.54.186.98",TCP,10.0
"23.203.97.90",TCP,10.0
"202.241.208.52",TCP,10.0
"50.17.164.80",TCP,10.0
"95.154.251.125",TCP,10.0
"93.158.134.242",TCP,10.0
"52.54.216.76",TCP,10.0
"23.65.237.248",TCP,10.0
"95.154.251.155",TCP,10.0
"23.208.69.145",TCP,10.0
"54.192.48.76",TCP,10.0
"54.171.192.108",TCP,10.0
"67.205.135.146",TCP,10.0
"94.199.252.153",TCP,10.0
"52.86.63.221",TCP,10.0
"50.19.222.97",TCP,10.0
"182.22.65.136",TCP,10.0
"52.203.123.156",TCP,10.0
"54.195.255.91",TCP,10.0
"199.127.204.186",TCP,10.0
"23.210.84.9",TCP,10.0
"216.58.217.72",TCP,10.0
"69.31.33.88",TCP,10.0
"104.88.102.215",TCP,10.0
"52.193.200.174",TCP,10.0
"34.202.169.231",TCP,10.0
"81.0.212.201",TCP,10.0
"72.5.205.29",TCP,10.0
"23.194.141.237",TCP,10.0
"104.20.21.239",TCP,10.0
"54.192.48.237",TCP,10.0
"103.23.4.38",TCP,10.0
"23.194.108.96",TCP,10.0
"34.203.49.129",TCP,10.0
"52.196.45.147",TCP,10.0
"72.247.68.66",TCP,10.0
"144.2.1.1",TCP,10.0
"23.65.227.248",TCP,10.0
"130.211.22.126",TCP,10.0
"117.27.230.80",TCP,10.0
"81.19.94.174",TCP,10.0
"34.205.202.95",TCP,10.0
"23.208.218.50",TCP,10.0
"34.205.88.17",TCP,10.0
"130.211.27.95",TCP,10.0
"52.201.43.52",TCP,10.0
"88.212.196.105",TCP,10.0
"52.201.61.62",TCP,10.0
"54.194.82.214",TCP,10.0
"23.0.165.27",TCP,10.0
"52.54.0.128",TCP,10.0
"192.243.251.142",TCP,10.0
"151.80.23.236",TCP,10.0
"164.132.124.128",TCP,10.0
"54.197.255.253",TCP,10.0
"131.202.1.93",TCP,10.0
"52.216.227.144",TCP,10.0
"184.31.202.183",TCP,10.0
"104.84.148.82",TCP,10.0
"50.97.42.24",TCP,10.0
"34.207.41.133",TCP,10.0
"104.105.77.229",TCP,10.0
"123.134.184.162",TCP,10.0
"104.106.252.25",TCP,10.0
"52.84.26.213",TCP,10.0
"23.103.189.157",TCP,10.0
"195.50.176.88",TCP,10.0
"23.208.216.31",TCP,10.0
"52.86.50.122",TCP,10.0
"74.120.148.206",TCP,10.0
"52.2.41.140",TCP,10.0
"104.88.92.24",TCP,10.0
"192.0.77.36",TCP,10.0
"151.101.1.195",TCP,10.0
"23.203.70.142",TCP,10.0
"54.230.51.201",TCP,10.0
"121.94.171.150",TCP,10.0
"52.207.15.165",TCP,10.0
"61.158.163.23",TCP,10.0
"104.28.16.90",TCP,10.0
"23.203.82.38",TCP,10.0
"165.254.34.208",TCP,10.0
"52.73.138.245",TCP,10.0
"34.248.103.221",TCP,10.0
"107.20.207.81",TCP,10.0
"54.172.119.176",TCP,10.0
"192.99.233.90",TCP,10.0
"54.231.40.123",TCP,10.0
"50.19.100.200",TCP,10.0
"54.231.40.219",TCP,10.0
"222.175.136.77",TCP,10.0
"23.208.77.22",TCP,10.0
"173.194.68.108",TCP,10.0
"52.84.143.221",TCP,10.0
"52.216.81.72",TCP,10.0
"74.217.63.40",TCP,10.0
"54.225.144.138",TCP,10.0
"52.1.6.81",TCP,10.0
"104.94.211.39",TCP,10.0
"104.196.48.127",TCP,10.0
"52.73.225.5",TCP,10.0
"166.78.192.64",TCP,10.0
"52.200.162.142",TCP,10.0
"74.217.63.58",TCP,10.0
"148.251.185.11",TCP,10.0
"52.84.145.152",TCP,10.0
"52.84.26.248",TCP,10.0
"52.84.145.158",TCP,10.0
"52.9.18.231",TCP,10.0
"52.15.137.151",TCP,10.0
"74.120.148.201",TCP,10.0
"35.185.125.238",TCP,10.0
"148.251.66.131",TCP,10.0
"23.21.212.138",TCP,10.0
"52.94.220.16",TCP,10.0
"169.45.253.37",TCP,10.0
"52.1.89.17",TCP,10.0
"121.29.54.142",TCP,10.0
"104.96.58.236",TCP,10.0
"54.65.9.222",TCP,10.0
"107.21.250.224",TCP,10.0
"151.101.192.154",TCP,10.0
"64.71.142.125",TCP,10.0
"104.16.129.61",TCP,10.0
"54.230.36.235",TCP,10.0
"54.76.86.10",TCP,10.0
"23.59.235.225",TCP,10.0
"192.107.16.75",TCP,10.0
"23.11.225.27",TCP,10.0
"52.84.26.202",TCP,10.0
"74.125.29.108",TCP,10.0
"54.192.37.144",TCP,10.0
"35.161.34.55",TCP,10.0
"104.31.16.3",TCP,10.0
"193.200.227.42",TCP,10.0
"209.58.136.29",TCP,10.0
"50.19.250.40",TCP,10.0
"52.84.28.125",TCP,10.0
"74.217.250.92",TCP,10.0
"104.31.75.128",TCP,10.0
"52.219.40.44",TCP,10.0
"139.162.11.86",TCP,10.0
"35.167.73.236",TCP,10.0
"54.192.37.237",TCP,10.0
"54.152.58.168",TCP,10.0
"54.192.37.241",TCP,10.0
"52.22.161.1",TCP,10.0
"61.213.187.242",TCP,10.0
"52.204.19.250",TCP,10.0
"23.194.142.4",TCP,10.0
"151.101.64.184",TCP,10.0
"104.16.57.61",TCP,10.0
"93.190.69.37",TCP,10.0
"52.22.144.5",TCP,10.0
"204.154.111.121",TCP,10.0
"54.192.39.16",TCP,10.0
"158.85.109.114",TCP,10.0
"23.205.22.154",TCP,10.0
"66.198.178.91",TCP,10.0
"34.196.35.120",TCP,10.0
"104.97.130.183",TCP,10.0
"52.22.179.84",TCP,10.0
"174.129.235.236",TCP,10.0
"54.192.48.142",TCP,10.0
"54.165.125.146",TCP,10.0
"23.217.25.139",TCP,10.0
"52.84.143.229",TCP,10.0
"52.24.177.179",TCP,10.0
"52.84.143.237",TCP,10.0
"42.123.102.84",TCP,10.0
"52.205.231.160",TCP,10.0
"149.56.241.106",TCP,10.0
"23.192.18.60",TCP,10.0
"23.206.196.110",TCP,10.0
"23.207.22.193",TCP,10.0
"182.253.238.100",TCP,10.0
"158.85.42.54",TCP,10.0
"88.212.196.77",TCP,10.0
"104.16.18.29",TCP,10.0
"52.84.63.224",TCP,10.0
"23.207.47.102",TCP,10.0
"192.229.162.48",TCP,10.0
"174.137.133.48",TCP,10.0
"23.50.68.18",TCP,10.0
"23.78.149.108",TCP,10.0
"5.196.44.172",TCP,10.0
"78.140.187.214",TCP,10.0
"172.217.20.99",TCP,10.0
"23.192.60.138",TCP,10.0
"104.17.30.15",TCP,10.0
"104.16.21.18",TCP,10.0
"23.207.20.20",TCP,10.0
"52.209.87.78",TCP,10.0
"23.56.196.108",TCP,10.0
"52.68.100.90",TCP,10.0
"5.9.20.109",TCP,10.0
"54.173.68.21",TCP,10.0
"23.195.254.217",TCP,10.0
"23.217.45.30",TCP,10.0
"185.88.180.139",TCP,10.0
"66.61.168.99",TCP,10.0
"52.20.169.71",TCP,10.0
"151.101.128.143",TCP,10.0
"198.8.71.205",TCP,10.0
"52.5.149.245",TCP,10.0
"50.16.22.124",TCP,10.0
"8.247.90.250",TCP,10.0
"152.195.12.38",TCP,10.0
"184.72.43.44",TCP,10.0
"54.194.39.215",TCP,10.0
"23.193.171.92",TCP,10.0
"52.200.100.92",TCP,10.0
"104.88.47.219",TCP,10.0
"104.80.206.171",TCP,10.0
"52.84.64.154",TCP,10.0
"184.25.56.51",TCP,10.0
"104.88.61.9",TCP,10.0
"54.204.21.169",TCP,10.0
"192.95.32.28",TCP,10.0
"104.88.89.252",TCP,10.0
"23.208.157.175",TCP,10.0
"104.84.148.214",TCP,10.0
"52.69.174.117",TCP,10.0
"104.196.190.32",TCP,10.0
"151.101.64.84",TCP,10.0
"52.86.59.85",TCP,10.0
"175.158.10.109",TCP,10.0
"52.70.102.196",TCP,10.0
"192.229.173.28",TCP,10.0
"52.86.81.107",TCP,10.0
"184.73.229.114",TCP,10.0
"52.38.107.138",TCP,10.0
"52.84.145.234",TCP,10.0
"52.87.56.118",TCP,10.0
"216.98.48.89",TCP,10.0
"71.74.189.86",TCP,10.0
"69.192.220.18",TCP,10.0
"72.21.202.60",TCP,10.0
"69.194.244.13",TCP,10.0
"192.0.78.22",TCP,9.0
"141.92.96.30",TCP,9.0
"23.63.226.146",TCP,9.0
"13.89.36.85",TCP,9.0
"23.63.226.152",TCP,9.0
"52.7.152.8",TCP,9.0
"207.109.221.240",TCP,9.0
"23.203.131.219",TCP,9.0
"52.71.92.11",TCP,9.0
"52.84.26.169",TCP,9.0
"104.20.15.154",TCP,9.0
"54.87.193.254",TCP,9.0
"52.71.99.142",TCP,9.0
"54.192.48.78",TCP,9.0
"186.234.36.14",TCP,9.0
"52.85.105.158",TCP,9.0
"54.217.208.164",TCP,9.0
"52.86.137.165",TCP,9.0
"117.27.230.121",TCP,9.0
"34.196.72.223",TCP,9.0
"54.243.84.224",TCP,9.0
"13.58.134.172",TCP,9.0
"72.251.244.140",TCP,9.0
"104.88.90.116",TCP,9.0
"184.73.178.213",TCP,9.0
"50.17.52.222",TCP,9.0
"23.208.157.252",TCP,9.0
"88.212.201.95",TCP,9.0
"52.72.251.16",TCP,9.0
"130.211.7.151",TCP,9.0
"209.15.36.34",TCP,9.0
"52.72.135.217",TCP,9.0
"54.83.50.94",TCP,9.0
"52.72.156.243",TCP,9.0
"52.84.26.12",TCP,9.0
"151.101.44.81",TCP,9.0
"52.192.163.162",TCP,9.0
"213.90.74.22",TCP,9.0
"52.84.26.176",TCP,9.0
"52.84.26.241",TCP,9.0
"34.206.104.106",TCP,9.0
"104.105.78.186",TCP,9.0
"23.203.134.132",TCP,9.0
"152.195.12.22",TCP,9.0
"52.216.86.85",TCP,9.0
"50.19.113.55",TCP,9.0
"52.84.26.63",TCP,9.0
"52.87.9.132",TCP,9.0
"34.206.140.200",TCP,9.0
"52.84.26.56",TCP,9.0
"23.32.80.102",TCP,9.0
"63.148.46.76",TCP,9.0
"8.26.204.126",TCP,9.0
"35.156.240.66",TCP,9.0
"138.201.8.32",TCP,9.0
"104.24.28.35",TCP,9.0
"52.4.54.1",TCP,9.0
"122.208.201.226",TCP,9.0
"104.16.20.18",TCP,9.0
"104.94.252.68",TCP,9.0
"184.73.250.70",TCP,9.0
"104.20.254.41",TCP,9.0
"52.58.76.169",TCP,9.0
"54.148.185.187",TCP,9.0
"64.4.54.36",TCP,9.0
"52.22.157.218",TCP,9.0
"54.192.48.19",TCP,9.0
"54.152.103.37",TCP,9.0
"54.164.244.210",TCP,9.0
"54.192.37.184",TCP,9.0
"54.192.48.207",TCP,9.0
"54.152.67.200",TCP,9.0
"66.198.178.88",TCP,9.0
"216.200.232.121",TCP,9.0
"158.85.132.196",TCP,9.0
"34.200.59.68",TCP,9.0
"23.222.23.45",TCP,9.0
"50.7.171.161",TCP,9.0
"23.195.252.43",TCP,9.0
"52.25.162.3",TCP,9.0
"52.204.63.223",TCP,9.0
"52.84.143.134",TCP,9.0
"119.81.183.194",TCP,9.0
"165.254.34.34",TCP,9.0
"52.84.136.209",TCP,9.0
"23.192.14.110",TCP,9.0
"34.224.184.166",TCP,9.0
"66.235.141.146",TCP,9.0
"104.79.147.114",TCP,9.0
